ml_1,mAU_1,ml_2,mAU_2
10.243714,0.402179,10.243847,0.35889
10.244338,0.401722,10.244471,0.358882
10.244963,0.401779,10.245095,0.358616
10.245587,0.40215,10.24572,0.358426
10.246212,0.401822,10.246345,0.35891
10.246837,0.401722,10.246969,0.359445
10.247461,0.402189,10.247594,0.359902
10.248086,0.402518,10.248219,0.359678
10.248711,0.401806,10.248843,0.359469
10.249334,0.401688,10.249468,0.360167
10.249959,0.400361,10.250092,0.360195
10.250584,0.399715,10.250716,0.359224
10.251208,0.399435,10.251341,0.359135
10.251833,0.400215,10.251966,0.359155
10.252458,0.400403,10.25259,0.358907
10.253082,0.398794,10.253215,0.358723
10.253707,0.39854,10.253839,0.358624
10.254331,0.398138,10.254464,0.35876
10.254955,0.397839,10.255089,0.359636
10.25558,0.39747,10.255713,0.360321
10.256205,0.3979,10.256337,0.360438
10.256829,0.398349,10.256962,0.35958
10.257454,0.397955,10.257586,0.360068
10.258079,0.398194,10.258211,0.359873
10.258703,0.398163,10.258836,0.359562
10.259328,0.398863,10.25946,0.358879
10.259952,0.398716,10.260085,0.357496
10.260576,0.398277,10.260709,0.358044
10.261201,0.397979,10.261333,0.357655
10.261826,0.398154,10.261958,0.357414
10.26245,0.39779,10.262583,0.356946
10.263075,0.398498,10.263207,0.356508
10.2637,0.398889,10.263832,0.356968
10.264324,0.399087,10.264457,0.35654
10.264948,0.399936,10.265081,0.356514
10.265573,0.400094,10.265706,0.356532
10.266197,0.40046,10.26633,0.357248
10.266822,0.40051,10.266954,0.357542
10.267447,0.400858,10.267579,0.356594
10.268071,0.400854,10.268204,0.356768
10.268696,0.400979,10.268828,0.35683
10.26932,0.401825,10.269453,0.357411
10.269945,0.402857,10.270078,0.358728
10.270569,0.403089,10.270702,0.359377
10.271194,0.402772,10.271326,0.359296
10.271818,0.402939,10.271951,0.359089
10.272443,0.403442,10.272575,0.359403
10.273067,0.40302,10.2732,0.35981
10.273692,0.402929,10.273825,0.36053
10.274317,0.402735,10.274449,0.361556
10.274941,0.40237,10.275074,0.362397
10.275565,0.402634,10.275699,0.362621
10.27619,0.402775,10.276323,0.363114
10.276814,0.402641,10.276947,0.363307
10.277439,0.402548,10.277572,0.363126
10.278064,0.40265,10.278196,0.363401
10.278688,0.403013,10.278821,0.363087
10.279313,0.404,10.279446,0.363768
10.279938,0.404992,10.28007,0.364684
10.280562,0.404821,10.280695,0.365193
10.281186,0.405407,10.28132,0.365212
10.281811,0.406203,10.281944,0.365984
10.282435,0.406147,10.282568,0.366269
10.28306,0.406065,10.283193,0.367204
10.283685,0.40685,10.283817,0.367954
10.284309,0.408383,10.284442,0.368722
10.284934,0.408162,10.285067,0.369497
10.285559,0.409429,10.285691,0.369887
10.286182,0.40997,10.286316,0.370476
10.286807,0.410523,10.286941,0.371048
10.287432,0.409256,10.287564,0.372031
10.288056,0.408739,10.288189,0.372759
10.288681,0.409722,10.288814,0.372385
10.289306,0.41068,10.289438,0.372808
10.28993,0.411165,10.290063,0.373245
10.290555,0.411813,10.290688,0.373525
10.29118,0.411891,10.291312,0.373883
10.291803,0.412245,10.291937,0.37444
10.292428,0.413,10.292562,0.376158
10.293053,0.413015,10.293185,0.377555
10.293677,0.412157,10.29381,0.377632
10.294302,0.412157,10.294435,0.378211
10.294927,0.411669,10.295059,0.378583
10.295551,0.410601,10.295684,0.379626
10.296176,0.410708,10.296309,0.380045
10.2968,0.411457,10.296933,0.380462
10.297424,0.411294,10.297558,0.380591
10.298049,0.411401,10.298182,0.381156
10.298674,0.412081,10.298806,0.381894
10.299298,0.412342,10.299431,0.382236
10.299923,0.412536,10.300056,0.381815
10.300548,0.412182,10.30068,0.381814
10.301172,0.412514,10.301305,0.38213
10.301797,0.412675,10.301929,0.382096
10.302421,0.413925,10.302554,0.382721
10.303045,0.414381,10.303179,0.382816
10.30367,0.414201,10.303802,0.382902
10.304295,0.414525,10.304427,0.383064
10.304919,0.414356,10.305052,0.382448
10.305544,0.413901,10.305676,0.38192
10.306169,0.41434,10.306301,0.382037
10.306793,0.414291,10.306926,0.381908
10.307417,0.414571,10.30755,0.381624
10.308042,0.414845,10.308175,0.382154
10.308666,0.415172,10.3088,0.382794
10.309291,0.415349,10.309423,0.382388
10.309916,0.415084,10.310048,0.383715
10.31054,0.41487,10.310673,0.384453
10.311165,0.415029,10.311297,0.384675
10.31179,0.415288,10.311922,0.385001
10.312413,0.415688,10.312547,0.385692
10.313038,0.416143,10.313171,0.386583
10.313663,0.416909,10.313796,0.387083
10.314287,0.417375,10.31442,0.387649
10.314912,0.416505,10.315044,0.38727
10.315536,0.41573,10.315669,0.387496
10.316161,0.41621,10.316294,0.386744
10.316786,0.416371,10.316918,0.387333
10.31741,0.416423,10.317543,0.387807
10.318034,0.416351,10.318168,0.387315
10.318659,0.417118,10.318792,0.3878
10.319283,0.417452,10.319417,0.388626
10.319908,0.417215,10.320041,0.390289
10.320533,0.41692,10.320665,0.39129
10.321157,0.417425,10.32129,0.392342
10.321782,0.417771,10.321915,0.393855
10.322407,0.418541,10.322539,0.395518
10.32303,0.41903,10.323164,0.395149
10.323655,0.419472,10.323789,0.395923
10.32428,0.420754,10.324413,0.395495
10.324904,0.422093,10.325038,0.39663
10.325529,0.421758,10.325662,0.396271
10.326154,0.421985,10.326286,0.397117
10.326778,0.422381,10.326911,0.397035
10.327403,0.42262,10.327536,0.397939
10.328028,0.422881,10.32816,0.398313
10.328651,0.422797,10.328785,0.398697
10.329276,0.422448,10.32941,0.399003
10.329901,0.421858,10.330034,0.399164
10.330525,0.42252,10.330658,0.399455
10.33115,0.422976,10.331283,0.400529
10.331775,0.423165,10.331907,0.401515
10.332399,0.42335,10.332532,0.40195
10.333024,0.423777,10.333157,0.402902
10.333648,0.423637,10.333781,0.403872
10.334272,0.423567,10.334406,0.40424
10.334897,0.423814,10.335031,0.404604
10.335522,0.424332,10.335655,0.405519
10.336146,0.42499,10.336279,0.407209
10.336771,0.42626,10.336904,0.408619
10.337396,0.426285,10.337528,0.410134
10.33802,0.427144,10.338153,0.411242
10.338645,0.428745,10.338778,0.412444
10.339269,0.428899,10.339402,0.412571
10.339893,0.430175,10.340027,0.413383
10.340518,0.430299,10.340652,0.41412
10.341143,0.431622,10.341276,0.41396
10.341767,0.432037,10.3419,0.415081
10.342392,0.431153,10.342525,0.41589
10.343017,0.431875,10.343149,0.415884
10.343641,0.432328,10.343774,0.416177
10.344265,0.432184,10.344398,0.416422
10.34489,0.433918,10.345023,0.41711
10.345514,0.433821,10.345648,0.417752
10.346139,0.433806,10.346272,0.419155
10.346764,0.435417,10.346896,0.419904
10.347388,0.436294,10.347521,0.421389
10.348013,0.436892,10.348145,0.422438
10.348638,0.436387,10.34877,0.423202
10.349262,0.436671,10.349395,0.423866
10.349886,0.438005,10.350019,0.424131
10.350511,0.438209,10.350644,0.423801
10.351135,0.439599,10.351269,0.423284
10.35176,0.439475,10.351893,0.423075
10.352385,0.440195,10.352517,0.422432
10.353009,0.440159,10.353142,0.422203
10.353634,0.440814,10.353766,0.422921
10.354259,0.442466,10.354391,0.424016
10.354882,0.443071,10.355016,0.423677
10.355507,0.443239,10.35564,0.424437
10.356132,0.443432,10.356265,0.425915
10.356756,0.443616,10.35689,0.42667
10.357381,0.443972,10.357514,0.427274
10.358006,0.444871,10.358138,0.42904
10.35863,0.444989,10.358763,0.429483
10.359255,0.444797,10.359387,0.430101
10.359879,0.445908,10.360012,0.431577
10.360503,0.44758,10.360637,0.432799
10.361128,0.448293,10.361261,0.433962
10.361753,0.448457,10.361886,0.435222
10.362377,0.449418,10.362511,0.435641
10.363002,0.450779,10.363134,0.436143
10.363626,0.451471,10.363759,0.437168
10.364251,0.451702,10.364384,0.438356
10.364876,0.451802,10.365008,0.439117
10.365499,0.452836,10.365633,0.440026
10.366124,0.454701,10.366258,0.441296
10.366749,0.455683,10.366882,0.441672
10.367373,0.456037,10.367507,0.442316
10.367998,0.455844,10.368132,0.44366
10.368623,0.457364,10.368755,0.44411
10.369247,0.458423,10.36938,0.444263
10.369872,0.457213,10.370005,0.445905
10.370496,0.457812,10.370629,0.447034
10.37112,0.457677,10.371254,0.448157
10.371745,0.458112,10.371879,0.448524
10.37237,0.457835,10.372503,0.449517
10.372994,0.458464,10.373128,0.450065
10.373619,0.459613,10.373752,0.451579
10.374244,0.460738,10.374376,0.453395
10.374868,0.461335,10.375001,0.45397
10.375493,0.461984,10.375626,0.455784
10.376117,0.46187,10.37625,0.457159
10.376741,0.462299,10.376875,0.458002
10.377366,0.463111,10.3775,0.45823
10.377991,0.463487,10.378124,0.459717
10.378615,0.463939,10.378749,0.460373
10.37924,0.464743,10.379373,0.460736
10.379865,0.466308,10.379997,0.461507
10.380489,0.467044,10.380622,0.462222
10.381113,0.467259,10.381247,0.462394
10.381738,0.468115,10.381871,0.464302
10.382362,0.468368,10.382496,0.466897
10.382987,0.468841,10.383121,0.467918
10.383612,0.468976,10.383745,0.469451
10.384236,0.469852,10.38437,0.470544
10.384861,0.469812,10.384994,0.471859
10.385486,0.469277,10.385618,0.472381
10.38611,0.46935,10.386243,0.473694
10.386734,0.469978,10.386868,0.474709
10.387359,0.47083,10.387492,0.47509
10.387983,0.471762,10.388117,0.476706
10.388608,0.473239,10.388741,0.477686
10.389233,0.474431,10.389366,0.477316
10.389857,0.475833,10.38999,0.479165
10.390482,0.47636,10.390615,0.481054
10.391107,0.476999,10.391239,0.482272
10.39173,0.476828,10.391864,0.48334
10.392355,0.478279,10.392488,0.485088
10.39298,0.478463,10.393113,0.485937
10.393604,0.478596,10.393738,0.487519
10.394229,0.479149,10.394362,0.488416
10.394854,0.480072,10.394987,0.489097
10.395478,0.480694,10.395611,0.490565
10.396103,0.482305,10.396235,0.491467
10.396728,0.482546,10.39686,0.492787
10.397351,0.482138,10.397485,0.494836
10.397976,0.482612,10.398109,0.496203
10.398601,0.483862,10.398734,0.496358
10.399225,0.485204,10.399359,0.496671
10.39985,0.485491,10.399983,0.497791
10.400475,0.486213,10.400608,0.49952
10.401099,0.488243,10.401232,0.499878
10.401724,0.488452,10.401856,0.500809
10.402348,0.489131,10.402481,0.501459
10.402972,0.489848,10.403106,0.502932
10.403597,0.491356,10.40373,0.504954
10.404222,0.492091,10.404355,0.506698
10.404846,0.493666,10.40498,0.507586
10.405471,0.494246,10.405604,0.508775
10.406096,0.494453,10.406228,0.510846
10.40672,0.495724,10.406853,0.511927
10.407345,0.49669,10.407477,0.512868
10.407969,0.498302,10.408102,0.514243
10.408593,0.499758,10.408727,0.516179
10.409218,0.501086,10.409351,0.517218
10.409842,0.503002,10.409976,0.518387
10.410467,0.503175,10.410601,0.519432
10.411092,0.504596,10.411225,0.520417
10.411716,0.505674,10.411849,0.522184
10.412341,0.506364,10.412474,0.522885
10.412965,0.507511,10.413098,0.52353
10.413589,0.508435,10.413723,0.523858
10.414214,0.51016,10.414348,0.5249
10.414839,0.510995,10.414972,0.525659
10.415463,0.511855,10.415597,0.52741
10.416088,0.512674,10.416222,0.528097
10.416713,0.514115,10.416845,0.530167
10.417337,0.515526,10.41747,0.531351
10.417962,0.516025,10.418095,0.532713
10.418586,0.516931,10.418719,0.533581
10.41921,0.518992,10.419344,0.535001
10.419835,0.519616,10.419969,0.536601
10.42046,0.520024,10.420593,0.537707
10.421084,0.521076,10.421218,0.538502
10.421709,0.522301,10.421843,0.538329
10.422334,0.523623,10.422466,0.539019
10.422958,0.523843,10.423091,0.541063
10.423582,0.524588,10.423716,0.542358
10.424207,0.526067,10.42434,0.543626
10.424831,0.527157,10.424965,0.544136
10.425456,0.527659,10.42559,0.545352
10.426081,0.527745,10.426214,0.546678
10.426705,0.529357,10.426839,0.547697
10.42733,0.530633,10.427464,0.549492
10.427955,0.532463,10.428087,0.550256
10.428578,0.533397,10.428712,0.549818
10.429203,0.535097,10.429337,0.550796
10.429828,0.535978,10.429961,0.553477
10.430452,0.53649,10.430586,0.555129
10.431077,0.537285,10.431211,0.557197
10.431702,0.538072,10.431835,0.557757
10.432326,0.538765,10.43246,0.558608
10.432951,0.540312,10.433084,0.560128
10.433576,0.542006,10.433708,0.561638
10.434199,0.543309,10.434333,0.562701
10.434824,0.54447,10.434958,0.563628
10.435449,0.545919,10.435582,0.563818
10.436073,0.546363,10.436207,0.565122
10.436698,0.547378,10.436831,0.566267
10.437323,0.549172,10.437456,0.567019
10.437947,0.550309,10.438081,0.567815
10.438572,0.550126,10.438704,0.568866
10.439196,0.549965,10.439329,0.570351
10.43982,0.550176,10.439954,0.571379
10.440445,0.550636,10.440578,0.571806
10.44107,0.550809,10.441203,0.572821
10.441694,0.552118,10.441828,0.57479
10.442319,0.552532,10.442452,0.577046
10.442944,0.554511,10.443077,0.577942
10.443568,0.556427,10.443702,0.580864
10.444193,0.557394,10.444325,0.582831
10.444817,0.558269,10.44495,0.584847
10.445441,0.559712,10.445575,0.586354
10.446066,0.56123,10.446199,0.589194
10.446691,0.562103,10.446824,0.590555
10.447315,0.563621,10.447449,0.5917
10.44794,0.564516,10.448073,0.592106
10.448565,0.565599,10.448698,0.593525
10.449189,0.566497,10.449322,0.595619
10.449813,0.567894,10.449946,0.596975
10.450438,0.568201,10.450571,0.597217
10.451062,0.568933,10.451196,0.599021
10.451687,0.570457,10.45182,0.600709
10.452312,0.571155,10.452445,0.60188
10.452936,0.572448,10.45307,0.603973
10.453561,0.573211,10.453694,0.605452
10.454185,0.575524,10.454319,0.606102
10.45481,0.576899,10.454943,0.607055
10.455434,0.577874,10.455567,0.608637
10.456059,0.579202,10.456192,0.610791
10.456683,0.580312,10.456817,0.613197
10.457308,0.58298,10.457441,0.615213
10.457932,0.58395,10.458066,0.616822
10.458557,0.5852,10.458691,0.617826
10.459182,0.585514,10.459315,0.619491
10.459806,0.586215,10.459939,0.62131
10.46043,0.586277,10.460564,0.622439
10.461055,0.587588,10.461188,0.623026
10.461679,0.590559,10.461813,0.624397
10.462304,0.592088,10.462438,0.624931
10.462929,0.593254,10.463062,0.626413
10.463553,0.595073,10.463687,0.628491
10.464178,0.595657,10.464312,0.630293
10.464803,0.596877,10.464936,0.631799
10.465427,0.597739,10.46556,0.633141
10.466051,0.598531,10.466185,0.634728
10.466676,0.599054,10.466809,0.6362
10.4673,0.599927,10.467434,0.636999
10.467925,0.601338,10.468059,0.639117
10.46855,0.60266,10.468683,0.640957
10.469174,0.603502,10.469308,0.643985
10.469799,0.606031,10.469933,0.646054
10.470424,0.609031,10.470557,0.647525
10.471047,0.611763,10.471181,0.648255
10.471672,0.613522,10.471806,0.65074
10.472297,0.615197,10.47243,0.653965
10.472921,0.616475,10.473055,0.655727
10.473546,0.618179,10.47368,0.656458
10.474171,0.619074,10.474304,0.658288
10.474795,0.620583,10.474929,0.659867
10.47542,0.621572,10.475554,0.660756
10.476045,0.623253,10.476177,0.661573
10.476668,0.624283,10.476802,0.663213
10.477293,0.625055,10.477427,0.664075
10.477918,0.626424,10.478051,0.665976
10.478542,0.627379,10.478676,0.667732
10.479167,0.629184,10.4793,0.670343
10.479792,0.630513,10.479925,0.672387
10.480416,0.632472,10.48055,0.673086
10.481041,0.633059,10.481174,0.675376
10.481665,0.634326,10.481798,0.677677
10.482289,0.636608,10.482423,0.678189
10.482914,0.638347,10.483047,0.679539
10.483539,0.64,10.483672,0.681147
10.484163,0.64088,10.484297,0.682815
10.484788,0.642721,10.484921,0.684222
10.485413,0.644034,10.485546,0.686451
10.486037,0.64554,10.486171,0.688284
10.486661,0.647042,10.486795,0.690354
10.487286,0.648275,10.487419,0.692436
10.48791,0.650208,10.488044,0.693217
10.488535,0.651662,10.488668,0.694694
10.48916,0.65363,10.489293,0.695122
10.489784,0.654705,10.489918,0.697282
10.490409,0.65677,10.490542,0.698771
10.491034,0.659017,10.491167,0.700907
10.491658,0.661598,10.491792,0.702754
10.492282,0.662833,10.492415,0.705469
10.492907,0.66379,10.49304,0.707643
10.493531,0.665226,10.493665,0.709854
10.494156,0.666038,10.494289,0.7121
10.494781,0.667211,10.494914,0.714866
10.495405,0.668591,10.495539,0.717018
10.49603,0.670178,10.496163,0.720034
10.496655,0.671456,10.496788,0.722429
10.497278,0.673285,10.497413,0.724708
10.497903,0.675405,10.498036,0.726085
10.498528,0.677812,10.498661,0.728322
10.499152,0.679255,10.499286,0.729931
10.499777,0.680522,10.49991,0.730872
10.500401,0.681903,10.500535,0.730883
10.501026,0.683107,10.50116,0.732853
10.501651,0.684361,10.501784,0.73507
10.502275,0.684849,10.502409,0.73785
10.502899,0.686376,10.503033,0.739909
10.503524,0.687355,10.503657,0.740336
10.504148,0.689509,10.504282,0.742642
10.504773,0.690783,10.504907,0.745103
10.505398,0.691427,10.505531,0.746582
10.506022,0.692716,10.506156,0.749231
10.506647,0.694796,10.506781,0.751058
10.507272,0.69644,10.507405,0.753421
10.507895,0.697887,10.50803,0.755051
10.50852,0.69949,10.508654,0.757079
10.509145,0.70031,10.509278,0.758619
10.509769,0.701953,10.509903,0.761029
10.510394,0.703698,10.510528,0.763034
10.511019,0.705254,10.511152,0.764227
10.511643,0.707118,10.511777,0.766422
10.512268,0.708816,10.512402,0.76839
10.512893,0.711547,10.513026,0.771737
10.513516,0.712552,10.513651,0.774841
10.514141,0.713734,10.514275,0.777689
10.514766,0.715156,10.514899,0.78085
10.51539,0.718005,10.515524,0.78358
10.516015,0.719626,10.516149,0.785183
10.51664,0.720842,10.516773,0.786935
10.517264,0.723009,10.517398,0.789116
10.517889,0.726158,10.518023,0.790924
10.518513,0.72847,10.518647,0.792875
10.519137,0.730378,10.519271,0.79471
10.519762,0.732418,10.519896,0.796368
10.520387,0.733961,10.52052,0.798649
10.521011,0.735878,10.521145,0.800857
10.521636,0.738124,10.52177,0.803272
10.522261,0.739957,10.522394,0.805936
10.522885,0.742223,10.523019,0.808586
10.52351,0.744439,10.523643,0.810659
10.524134,0.746112,10.524268,0.812506
10.524758,0.748209,10.524892,0.815382
10.525383,0.750689,10.525517,0.817248
10.526008,0.75173,10.526141,0.819266
10.526632,0.755332,10.526766,0.820624
10.527257,0.756724,10.52739,0.821806
10.527882,0.76007,10.528015,0.82401
10.528506,0.76253,10.52864,0.825094
10.52913,0.764346,10.529264,0.827278
10.529755,0.76678,10.529889,0.830345
10.530379,0.769001,10.530513,0.83266
10.531004,0.771244,10.531137,0.834957
10.531629,0.772918,10.531762,0.837559
10.532253,0.775591,10.532387,0.839566
10.532878,0.777442,10.533011,0.841737
10.533503,0.779136,10.533636,0.843382
10.534127,0.780459,10.534261,0.84583
10.534751,0.78239,10.534885,0.848931
10.535376,0.783757,10.535509,0.851038
10.536,0.785429,10.536134,0.85296
10.536625,0.788233,10.536758,0.855732
10.53725,0.790273,10.537383,0.85798
10.537874,0.792187,10.538008,0.860694
10.538499,0.793776,10.538632,0.863278
10.539124,0.796587,10.539257,0.866313
10.539747,0.799313,10.539882,0.868873
10.540372,0.802958,10.540506,0.87163
10.540997,0.80517,10.54113,0.873726
10.541621,0.808352,10.541755,0.87547
10.542246,0.810888,10.542379,0.878604
10.542871,0.812402,10.543004,0.880612
10.543495,0.815208,10.543629,0.883715
10.54412,0.816369,10.544253,0.884999
10.544744,0.818781,10.544878,0.886559
10.545368,0.821175,10.545503,0.889222
10.545993,0.822568,10.546126,0.890257
10.546618,0.823762,10.546751,0.892134
10.547242,0.82584,10.547376,0.895255
10.547867,0.828461,10.548,0.897271
10.548491,0.829935,10.548625,0.89972
10.549116,0.83081,10.54925,0.902292
10.549741,0.832135,10.549874,0.904497
10.550364,0.834121,10.550499,0.907154
10.550989,0.835647,10.551124,0.909748
10.551614,0.837531,10.551747,0.913395
10.552238,0.839563,10.552372,0.914868
10.552863,0.841491,10.552997,0.917289
10.553488,0.843578,10.553621,0.918704
10.554112,0.844878,10.554246,0.921175
10.554737,0.846533,10.554871,0.923152
10.555361,0.848698,10.555495,0.926419
10.555985,0.850079,10.55612,0.928451
10.55661,0.852435,10.556745,0.932499
10.557235,0.855701,10.557368,0.934705
10.557859,0.857511,10.557993,0.937792
10.558484,0.859891,10.558618,0.939677
10.559109,0.862026,10.559242,0.941728
10.559733,0.862816,10.559867,0.945382
10.560358,0.864603,10.560492,0.948469
10.560982,0.866305,10.561116,0.949297
10.561606,0.86833,10.561741,0.950993
10.562231,0.86968,10.562365,0.953565
10.562856,0.872062,10.562989,0.955781
10.56348,0.873825,10.563614,0.957926
10.564105,0.875558,10.564239,0.959469
10.56473,0.877803,10.564863,0.96199
10.565354,0.879986,10.565488,0.963622
10.565978,0.882851,10.566113,0.966402
